id,sentence_id,tag,quote,correction,start,end,annotation_source
120221,11322004,gov,Русский   клуб,Русском клубе,11,13,manual
120222,11322006,gov,вас,вам,4,5,manual
120223,11322006,gov,моя   жизни,моей жизни,6,8,manual
120224,11322014,syntax,скажите,сказать,9,10,manual
120225,11322014,gov,меня,мне,10,11,manual
129804,11333001,miss,стате,статье,1,2,manual
129805,11333001,"lex,misspell",одразавании,образования,4,5,manual
129806,11333001,lex,тоговорится,рассказывается,2,3,manual
129807,11333002,subst,тах,так,2,3,manual
129803,11333003,lex,закончил,окончил,1,2,manual
129781,11333004,altern,хотет,хочет,3,4,manual
129782,11333004,ortho,информатикой,"информатикой,",2,3,manual
129783,11333004,miss,програмистом.,программистом.,6,8,manual
129784,11333004,"syntax,tense",работат,работать,4,5,manual
129788,11333004,"lex,transfer",IT,,5,6,manual
129785,11333005,"syntax,tense",поступит,поступить,3,4,manual
129786,11333005,conj,"университет,","в университет, а",5,7,manual
129787,11333005,"lex,transfer",IT,,10,11,manual
129789,11333008,"misspell,gov",волонмьер,волотером,1,2,manual
138302,11333009,,очен,очень,1,2,manual
129790,11333012,prep,А,На,0,1,manual
129791,11333014,ortho,Нет,"Нет,",0,1,manual
129792,11333017,syntax,Стал,Он,0,1,manual
129793,11333018,"ortho,prep,syntax",университетем,В университетах,5,6,manual
138303,11333018,,дает,дают,6,7,manual
129794,11333020,subst,нада,надо,4,5,manual
129795,11333020,"miss,tense,syntax",учится,учиться,5,6,manual
138304,11333020,,быт,быть,2,3,manual
129796,11333021,lex,работа,профессия,2,3,manual
129797,11333021,hyphen,Стилист,Стилист-,0,1,manual
129798,11333022,lex,получаешь.,зарабатываешь.,2,4,manual
129799,11333023,"hyphen,miss,syntax",деньги,деньги- это,1,2,manual
129800,11333026,ortho,факултеты,факультеты,7,8,manual
138305,11333027,,хотя,хотят,1,2,manual
138306,11333027,,работат,заработать,2,3,manual
138307,11333027,,денги,деньги,8,9,manual
138308,11333027,,купит,купить,10,11,manual
129801,11333031,tense,стать,стали,5,6,manual
129802,11333031,agrnum,хорошим.,хорошими.,6,8,manual
129761,11334001,ortho,я,Я,4,5,manual
129762,11334003,"syntax,transfer",Приехал,Я приехал,0,1,manual
129763,11334003,"syntax,tense",учится,учиться,3,4,manual
129764,11334003,miss,факултете,факультете,7,8,manual
129765,11334003,"syntax,gov",филология,филологии,8,9,manual
129767,11334005,,филмы,фильмы,2,3,manual
129780,11334007,constr,уроки,,3,4,manual
129768,11334008,space,не   хорошо,нехорошо,1,3,manual
130157,11334011,ortho,продлоги,предлоги,4,5,manual
129774,11334012,ortho,учусь,"учусь,",3,4,manual
129775,11334012,subst,волонмером,волотером,7,8,manual
129776,11334012,"syntax,tense",быт,быть,6,7,manual
129777,11334012,ortho,фонде.,в фонде,9,11,manual
138301,11334014,,интересую,интересно,6,7,manual
129778,11334015,"lex,transfer",Facebook’  е,фейсбук,4,7,manual
129779,11334016,subst,музикой.,музыкой,2,4,manual
129773,11334023,agrnum,было,были,4,5,manual
129772,11334025,"agrgender,brev",интересно,интересная,3,4,manual
129770,11334027,prep,музеи,в музеи,3,4,manual
129771,11334027,wo,пока.,,6,8,manual
129769,11334029,"space,ortho",Досвидания.,До свидания!,0,2,manual
129455,11339003,"ortho,extra",встеретились,встретились,10,11,manual
129456,11339003,punct,знаю,"знаю,",2,3,manual
129457,11339003,"extra,transfer",если, ,3,4,manual
129458,11339003,"wo,transfer",вы   помните,помните ли вы,4,6,manual
129486,11339003,"wo,extra,transfer",мы   разговаривали   недолго,недолго разговаривали,16,19,manual
129466,11339005,"wo,transfer",Я   пишу   сейчас,"Сейчас я пишу,",0,3,manual
129467,11339005,punct,"привет,","""привет""",8,10,manual
129468,11339005,syntax,начинаю   говорить,начать разговор,11,13,manual
129469,11339007,"syntax,transfer",вы,вам,5,6,manual
129470,11339008,ortho,лисса,Лисса,8,9,manual
129471,11339010,"lex,transfer",где,то откуда,4,5,manual
129472,11339011,wo,"Это   большая   страна,   конечно","Это, конечно, большая страна",0,5,manual
129474,11339015,ref,Чем,Кем,0,1,manual
129475,11339016,"ortho,transp",мальенком,маленьком,14,15,manual
129476,11339017,punct,думаю,"думаю,",1,2,manual
129536,11352005,asp,решала,решила,3,4,manual
129537,11352005,lex,Вот   почему,", поэтому",0,2,manual
129538,11352007,punct,"потому,",", потому",5,7,manual
129539,11352008,"constr,punct",как   русский   народ   говорит.,", как звучит русский язык.",6,11,manual
129540,11352009,punct,конечно,"Но, конечно,",1,2,manual
129541,11352010,punct,"Сейчас,   я   могу   понять   все   что","Сейчас я могу понять все, что",0,7,manual
129542,11352010,ortho,слущаю.,слушаю,8,10,manual
129543,11352011,ortho,говоря,говорю,5,6,manual
129545,11352012,punct,"университет,   в",университет в,8,11,manual
129547,11352016,gov,увлекаюсь   изучать   иностранные   языки.,увлекаюсь изучением иностранных языков,2,7,manual
129548,11352022,ortho,собщение.,сообщение.,1,3,manual
129549,11352022,miss,Жду,Жду Ваше,0,1,manual
129369,11360001,punct,думали,"думали,",4,5,manual
129370,11360001,ortho,паступать,поступать,9,10,manual
129373,11360001,lex,надо,нужно,8,9,manual
129385,11360001,,…,,6,7,manual
129371,11360002,"ortho,miss",современом,современном,1,2,manual
129372,11360002,altern,становила,стала,7,8,manual
129374,11360003,extra,назад, ,12,13,manual
129375,11360003,punct,(2018; 2020),"(2018; 2020),",13,18,manual
129376,11360003,wo,окончили   школу   недавно,недавно окончили школу,9,12,manual
129377,11360004,punct,думают,"думают,",2,3,manual
129378,11360004,"ortho,miss,misspell",нати,найти,5,6,manual
129379,11360004,"extra,transfer",это, ,8,9,manual
129380,11360004,punct,работу,"работу,",7,8,manual
129381,11360004,punct,что,"что,",3,4,manual
129382,11360004,space,не   обязательно,необязательно,9,11,manual
129383,11360005,lex,желательной,желаемой,9,10,manual
129384,11360005,miss,посещения,университета,12,13,manual
129386,11360005,prep,в,по,7,8,manual
129387,11360005,"extra,ref",своей, ,8,9,manual
129388,11360006,punct,говорит,"говорит,",1,2,manual
129389,11360006,gov,времени,время,7,8,manual
129394,11360006,"syntax,miss",можете,вы можете,3,4,manual
129395,11360006,agrnum,сам,сами,4,5,manual
129390,11360007,punct,А.  С.,"А. С.,",1,5,manual
129391,11360007,"miss,infl",терят,теряют,6,7,manual
129392,11360007,constr,того,то,13,14,manual
129393,11360007,punct,университетах,"университетах,",10,11,manual
129396,11360007,"ortho,miss",рофессии,профессий,18,19,manual
129397,11360007,infl,людам,людям,19,20,manual
129398,11360008,extra,нимии,ними,3,4,manual
129399,11360009,punct,школу,"школу,",1,2,manual
129400,11360010,ortho,опит,опыт,3,4,manual
129402,11360011,prep,к,на,5,6,manual
129403,11360011,"infl,ortho",воторах,которых,6,7,manual
129404,11360011,punct,курсы,"курсы,",4,5,manual
129405,11360011,"extra,transfer",это, ,7,8,manual
129406,11360011,lex,учиться,выучить,9,10,manual
129407,11360012,"punct,transfer",Против   нас,"Вопреки нашей точке зрения,",0,2,manual
129408,11360012,"ortho,miss",Думает,"думает, что,",4,5,manual
129409,11360012,"miss,ortho",даьше,дальше,11,12,manual
129410,11360014,"lex,transfer",много,сильно,3,4,manual
129411,11360015,"miss,ortho",дргие,другие,2,3,manual
129412,11360015,transp,какие   так,такие как,6,8,manual
129413,11360015,deriv,существовались,существовали,16,17,manual
129414,11360016,infl,будушом,будущем,1,2,manual
129415,11360016,punct,решить,"решить,",7,8,manual
129416,11360016,"extra,transfer",если, ,8,9,manual
129417,11360016,"wo,miss,syntax",они   хотят,хотят ли они,9,11,manual
129419,11360017,punct,того,"того,",1,2,manual
129420,11360017,syntax,педагогическим,педагогом,14,15,manual
129421,11360018,punct,вывод,"вывод,",2,3,manual
129422,11360019,punct,Но,"Но,",0,1,manual
129423,11360019,punct,А.,"А.,",2,4,manual
129424,11360019,extra,но, ,6,7,manual
129425,11360019,punct,необходим,"необходим,",5,6,manual
129426,11360019,punct,знает,"знает,",11,12,manual
129427,11360020,punct,думает,"думает,",1,2,manual
129428,11360020,punct,решить,"решить,",9,10,manual
129429,11360020,wo,вам   помочь,помочь вам,7,9,manual
129430,11360020,"miss,syntax",хотите,вы хотите,11,12,manual
129431,11360020,lex,предметы,курсы в университете,3,4,manual
129432,11360021,punct,решить,"решить,",5,6,manual
129433,11360021,punct,заниматься,"заниматься,",7,8,manual
